SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_WORK_PHONE,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,EXT_SOURCE_2,EXT_SOURCE_3,FLOORSMAX_AVG,YEARS_BEGINEXPLUATATION_MODE,TOTALAREA_MODE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_YEAR,Bureau_CB_DAYS_CREDIT__abs_min,Bureau_CB_DAYS_CREDIT_ENDDATE__max,Bureau_CB_DAYS_ENDDATE_FACT__min,Bureau_CB_AMT_CREDIT_MAX_OVERDUE__mean,Bureau_CB_AMT_CREDIT_MAX_OVERDUE__max,Bureau_CB_AMT_CREDIT_SUM__mean,Bureau_CB_AMT_CREDIT_SUM__sum,Bureau_CB_AMT_CREDIT_SUM_DEBT__sum,Bureau_CB_AMT_CREDIT_SUM_LIMIT__sum,Bureau_CB_STATUS__size__sum,Bureau_CB_CR_TY_Car loan__sum,Bureau_CB_CR_TY_Microloan__sum,Bureau_CB_CR_TY_Mortgage__sum,Bureau_CB_CR_ACT_Active__sum,Bureau_CB_CR_ACT_Closed__sum,PA_PrLCash_CNT_INSTALMENT_FUTURE__max__max,PA_PrLCash_CNT_INSTALMENT__max__max,PA_PrLI_DELAY_DAYS_INSTALMENT__max__max,PA_PrLI_AMT_INSTALMENT__max__max,PA_PrLI_NUM_INSTALMENT_NUMBER__max__max,PA_PrLI_NUM_INSTALMENT_VERSION__max__max,PA_PrLCash_N_CONTR_ST_Active__sum__sum,PA_PrLI_AMT_INSTALMENT__sum__sum,PA_PrLI_AMT_PAYMENT__sum__sum,PA_PrLCash_SK_DPD_DEF__mean__mean,PA_PrLI_DELAY_DAYS_INSTALMENT__mean__mean,PA_PrLI_AMT_INSTALMENT__mean__mean,PA_PrLCash_MONTHS_BALANCE__abs_min__abs_min,PA_PrLI_DELAY_DAYS_INSTALMENT__amp__amp,PA_PrLI_AMT_INSTALMENT__amp__amp,PA_DAYS_LAST_DUE_1ST_VERSION__min,PA_DAYS_LAST_DUE_1ST_VERSION__max,PA_DAYS_FIRST_DUE__min,PA_DAYS_FIRST_DUE__max,PA_CNT_PAYMENT__sum,PA_CNT_PAYMENT__mean,PA_CNT_PAYMENT__max,PA_AMT_CREDIT__sum,PA_AMT_CREDIT__amp,PA_AMT_CREDIT__mean,PA_AMT_CREDIT__max,PA_AMT_ANNUITY__amp,PA_AMT_ANNUITY__mean,PA_AMT_ANNUITY__max,PA_AMT_PER_MONTH__mean,PA_AMT_PER_MONTH__amp,PA_AMT_PER_MONTH__max,PA_DAYS_TERMINATION__max,PA_DAYS_TOT_DURATION__amp,PA_DAYS_TOT_DURATION__mean,PA_DAYS_TOT_DURATION__max,PA_DAYS_PROLONG_PCT__mean,PA_DAYS_PROLONG_PCT__max,PA_AMT_DIFF_PCT__mean,PA_AMT_DIFF_PCT__max,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,Gender_,Name_contract_type,flag_own_car,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_FAMILY_STATUS_Married,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,ORGANIZATION_TYPE_Self-employed,target_predit1,target_reel,probabilite_default,type_de_client,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,WEEKDAY_APPR_PROCESS_START,ORGANIZATION_TYPE,FONDKAPREMONT_MODE,HOUSETYPE_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,id
100036,112500.0,512064.0,25033.5,360000.0,0.008575,-11144,-1104,-7846.0,-2904,0,2,12,0.6273004007953609,0.5108529061800121,0.375,0.9901,0.3388,0.0,-397.0,1,5.0,889.0,-462.0,-1467.338777104903,5242.425045552677,9396.225567400488,94959.0,94959.0,8339.355,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,12.0,-4.0,6551.415,12.0,1.0,12.0,78613.605,78613.605,0.0,-18.5,6551.13375,13.0,0.0,0.0,-35.0,365243.0,-365.0,365243.0,12.0,6.0,12.0,110007.0,20007.0,55003.5,65007.0,4301.415,4400.7075,6551.415,inf,inf,inf,365243.0,335.0,167.5,335.0,-1.5151515151515151,-1.5151515151515151,5.280881677636614,10.561763355273229,0.0990667623833453,0.2196991001124859,56250.0,0.22252,0.0488874437570303,0,1,0,1,0,0,0,0,0,1,0,0.5777447722757308,client à risque,Cash loans,F,N,Y,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,Private service staff,TUESDAY,Services,,block of flats,Block,No,100036
100037,90000.0,199008.0,20893.5,180000.0,0.010032,-12974,-4404,-7123.0,-4464,1,2,11,0.5594667916353414,0.7981372313187245,0.1667,0.9801,0.0684,0.0,-2766.0,1,2.0,2761.0,-1063.0,-2636.0,0.0,0.0,74016.5625,592132.5,0.0,0.0,421.0,0.0,0.0,0.0,1.0,7.0,12.0,12.0,-7.0,35172.135,11.0,2.0,23.0,422786.52,422786.52,0.0,-18.56767676767677,18738.73622727273,18.0,32.0,29790.945000000003,-2431.0,-179.0,-2581.0,-509.0,30.0,10.0,12.0,347584.5,111780.0,115861.5,157500.0,20289.825,16238.355,25595.82,19.63143441053124,17.7285420088545,29.85050400620316,-203.0,182.0,196.3333333333333,306.0,21.232323232323232,62.42424242424242,5.755696929629308,19.10902696365768,0.3394481270232773,0.4522431259044862,45000.0,0.23215,0.1049882416787264,0,1,0,1,0,0,0,1,0,0,0,0.0717813333687916,client peu risqué,Cash loans,F,N,N,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers,SATURDAY,Business Entity Type 2,,block of flats,Panel,No,100037
100039,360000.0,733315.5,39069.0,679500.0,0.015221,-11694,-2060,-3557.0,-3557,0,2,10,0.3217448956617718,0.4118485559242397,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-697.0,0,1.0,1485.0,1379.0,-1406.0,5242.425045552677,9396.225567400488,498788.0,4489092.0,2438748.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,42.0,42.0,0.0,920794.5,8.0,8.0,20.0,1715314.5000000002,2305501.785,0.0,-19.46717171717172,54125.12159090909,23.0,9.0,884756.9700000001,-2217.0,565.0,-2367.0,-665.0,54.0,18.0,42.0,1535143.5,1465213.5,511714.5,1487214.0,48062.835,20679.495,52513.515,78.78451478494739,217.868183405346,223.263501595046,-446.0,125.0,157.0,219.0,38.0650406504065,82.1951219512195,6.686759560128387,10.164,0.1761587138703608,0.4909210292159378,120000.0,0.108525,0.0532772046956596,1,1,1,0,0,1,1,0,1,0,0,0.466092461600175,client peu risqué,Cash loans,M,Y,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,THURSDAY,Self-employed,,,,,100039
100040,135000.0,1125000.0,32895.0,1125000.0,0.0196889999999999,-15997,-4585,-5735.0,-4067,0,2,14,0.1724975081477771,0.5108529061800121,0.1667,0.9762,0.0532,0.0,-3019.0,1,1.899974435321363,1762.3748818745232,4433.041953437809,-1467.338777104903,5242.425045552677,9396.225567400488,378080.2007892988,1955806.586054564,640650.2566342063,23563.474713451127,55.79549965653476,0.0,0.0341757403478676,0.0,2.0566888432621986,3.4829766481587607,24.0,24.0,6.0,73324.26,21.0,2.0,21.0,585898.74,453009.06,0.0,-8.571428571428571,20924.955,34.0,0.0,0.0,-317.0,-317.0,-1007.0,-1007.0,24.0,24.0,24.0,367200.0,0.0,367200.0,367200.0,0.0,18984.24,18984.24,19.79070289692342,0.0,19.79070289692342,-397.0,0.0,610.0,610.0,11.594202898550725,11.594202898550725,0.0,0.0,0.2866162405451022,0.12,67500.0,0.2436666666666666,0.02924,0,1,0,0,1,1,0,0,0,1,0,0.5700018336953689,client à risque,Cash loans,F,N,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,Core staff,FRIDAY,Security Ministries,reg oper account,block of flats,"Stone, brick",No,100040
100041,112500.0,450000.0,44509.5,450000.0,0.008575,-12158,-1275,-6265.0,-2009,1,2,19,0.6631580756296298,0.6785676886853644,0.1667,0.9861,0.0749,0.0,-1285.0,1,0.0,2890.0,117.0,-2701.0,769.365,5830.965,63254.24307692308,822305.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,46.0,7306.65,12.0,1.0,19.0,121789.98,107185.815,0.0,-23.047619047619047,5283.285,49.0,237.0,4.724999999999,-2520.0,-1147.0,-2670.0,-1477.0,18.0,9.0,12.0,80563.5,47992.5,40281.75,64278.0,4029.03,5283.0,7297.515,4.428808596490681,2.206515346644257,5.53206626981281,-1095.0,221.0,271.5,382.0,-11.545454545454543,-7.333333333333333,7.430840947232692,9.902285142725244,0.1048692219114986,0.25,56250.0,0.39564,0.09891,0,1,0,1,1,1,0,0,1,0,0,0.2481641458028599,client peu risqué,Cash loans,F,N,N,Unaccompanied,Working,Higher education,Married,House / apartment,Sales staff,MONDAY,Self-employed,reg oper account,block of flats,"Stone, brick",No,100041
100043,198000.0,641173.5,23157.0,553500.0,0.01885,-17199,-768,-63.0,-735,1,2,13,0.6816988025574287,0.7544061731797895,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-2411.0,1,1.0,2639.0,-414.0,-2516.0,0.0,0.0,166860.0,333720.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,60.0,60.0,-2.0,231779.655,26.0,2.0,35.0,559122.9299999999,559122.9299999999,0.0,-25.804487179487182,16712.76966346154,1.0,127.0,221416.38,-2170.0,1407.0,-2380.0,-3.0,116.0,38.66666666666666,60.0,1107760.5,748579.5,369253.5,781920.0,20685.15,13874.685,25972.965,5.967702769967739,12.616211548961545,12.686594137420032,365243.0,365033.0,122072.33333333331,365246.0,-8582.741687130436,57.175141242937855,3.011656184486373,15.84,0.0446537589394732,0.3088087701690728,49500.0,0.1169545454545454,0.0361165893475011,0,1,0,0,0,1,0,0,0,0,0,0.2711459791785603,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,Private service staff,THURSDAY,Other,,,,,100043
100044,121500.0,454500.0,15151.5,454500.0,0.030755,-21077,-1288,-5474.0,-4270,0,2,10,0.7197985370372056,0.722392890081304,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-1541.0,1,0.0,2729.0,1178.0,-2493.0,6677.633571428572,18406.935,211790.40545454543,2329694.46,1147764.6,666208.89,0.0,0.0,0.0,0.0,6.0,5.0,48.0,48.0,21.0,535731.885,24.0,2.0,69.0,1974011.625,1916203.9950000003,0.1375,-16.299578272604588,24605.02179124494,13.0,109.0,506186.505,-2060.0,-82.0,-2570.0,-348.0,96.0,24.0,48.0,1198975.5,604318.5,299743.875,652500.0,20979.495000000003,18290.50875,29545.2,18.29574174393096,28.0613083757142,37.178604496569406,-194.0,539.0,489.75,693.0,12.76865103118028,59.07801418439716,3.93519595448799,11.088571428571427,0.0611092660245765,0.2673267326732673,60750.0,0.1247037037037037,0.0333366336633663,1,1,0,1,0,1,1,0,0,0,0,0.3142362775266255,client peu risqué,Cash loans,M,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Drivers,FRIDAY,Transport: type 4,,,,,100044
100045,99000.0,247275.0,17338.5,225000.0,0.006207,-23920,365243,-9817.0,-4969,0,2,11,0.6507647995068742,0.7517237147741489,0.3333,0.9851,0.0786,0.0,0.0,1,2.0,733.0,-3.0,-608.0,0.0,0.0,146018.13,438054.39,89351.46,0.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,36.0,3.0,540713.61,25.0,3.0,61.0,2076068.79,2049033.96,0.0357142857142857,-4.564436274509804,23432.58690661765,34.0,32.0,490260.06,-2598.0,63.0,-2748.0,-987.0,72.0,18.0,36.0,1475914.5,1240443.0,368978.625,1271929.5,44255.880000000005,18560.14875,50575.23,19.40569950899536,51.3681522480532,57.83798101517649,-264.0,563.0,433.75,723.0,5.384004884004884,31.142857142857142,6.180301759122788,13.200733374076338,-15.26935618729097,0.4003639672429481,49500.0,0.1751363636363636,0.0701182893539581,0,1,0,0,0,1,0,0,0,0,0,0.1119926575296373,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,,FRIDAY,XNA,,block of flats,"Stone, brick",No,100045
100046,180000.0,540000.0,27000.0,540000.0,0.025164,-16126,-1761,-8236.0,-4292,0,2,8,0.7380532835697358,0.6058362647264226,0.1667,0.9831,0.0734,0.0,-540.0,0,1.0,2653.0,915.0,-1341.0,5242.425045552677,9396.225567400488,3159315.0,12637260.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,18.0,18.0,0.0,28390.635,17.0,1.0,17.0,482640.795,482640.795,0.0,-0.5294117647058824,28390.635,17.0,0.0,0.0,1.0,1.0,-509.0,-509.0,18.0,18.0,18.0,407911.5,0.0,407911.5,407911.5,0.0,28390.635,28390.635,0.0366663450674115,0.0,0.0366663450674115,365243.0,0.0,365752.0,365752.0,-71616.07843137255,-71616.07843137255,20.862666666666662,20.862666666666662,0.1092025300756542,0.3333333333333333,90000.0,0.15,0.05,1,0,1,1,1,1,0,0,0,0,0,0.1299331292838942,client peu risqué,Revolving loans,M,Y,Y,Unaccompanied,Working,Higher education,Married,House / apartment,Managers,TUESDAY,Business Entity Type 3,org spec account,block of flats,"Stone, brick",No,100046
100047,202500.0,1193580.0,35028.0,855000.0,0.025164,-17482,-1262,-1182.0,-1029,0,2,9,0.306840586048305,0.3201633668633456,0.25,0.996,0.1463,0.0,-1075.0,1,4.0,2055.0,4284.0,-977.0,6759.3375,13518.675,1905526.8,9527634.0,3220456.5,0.0,0.0,0.0,0.0,1.0,3.0,2.0,10.0,24.0,0.0,122628.285,10.0,2.0,20.0,268547.58,268547.58,0.0,-4.1,13427.379,48.0,1.0,111501.63,-2331.0,-747.0,-2601.0,-1437.0,34.0,17.0,24.0,191884.5,123115.5,95942.25,157500.0,6530.805,7852.297500000001,11117.7,11.504417485524176,14.787385406913856,18.898110188981104,-1163.0,1.0,274.5,275.0,29.21900161030596,60.289855072463766,-5.0,0.0,0.0721885367806887,0.1696576685266174,101250.0,0.1729777777777777,0.0293470064846931,1,1,0,0,0,1,0,1,0,1,1,0.6288218445250304,client à risque,Cash loans,M,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,TUESDAY,Business Entity Type 3,org spec account,block of flats,"Stone, brick",No,100047
100048,202500.0,604152.0,29196.0,540000.0,0.009175,-16971,-475,-3148.0,-513,0,2,12,0.0373152355612163,0.5108529061800121,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-458.0,1,5.0,75.0,-66.0,-66.0,0.0,0.0,22905.0,22905.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,18.0,18.0,6.0,548005.995,53.0,2.0,15.0,1898737.245,1898737.245,0.0,-10.183333333333334,71956.13988461539,10.0,39.0,501155.73,82.0,365243.0,-878.0,-284.0,36.0,12.0,18.0,1730776.5,631431.0,576925.5,856431.0,46216.53,38522.265,57466.53,56.50951527235609,169.41110674055545,169.43131115459883,365243.0,365995.0,243924.66666666663,366121.0,-23832.22222222222,75.29411764705883,8.465744321669737,20.249166666666667,0.0279889222791821,0.3351805505899177,101250.0,0.1441777777777777,0.0483255869383863,0,1,0,1,0,1,0,1,0,1,0,0.8563809205492117,client à risque,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Laborers,MONDAY,Industry: type 1,,,,,100048
100049,135000.0,288873.0,16258.5,238500.0,0.007305,-13384,-3597,-45.0,-4409,1,3,11,0.6742032101473874,0.3996756156233169,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-1480.0,1,2.0,2179.0,967.0,-1469.0,0.0,0.0,121678.26428571428,851747.85,552442.5,8819.235,0.0,0.0,0.0,0.0,5.0,2.0,12.0,12.0,7.0,7801.155,12.0,1.0,40.0,254159.19,242575.74,0.0,-6.458333333333333,6057.31125,14.0,30.0,58.14000000000033,-2065.0,-56.0,-2395.0,-386.0,40.0,10.0,12.0,188577.0,45792.0,47144.25,76131.0,3258.045,6059.82375,7801.155,5.7369174173042605,3.482710107367642,7.5163272861903,-53.0,180.0,274.25,333.0,-1.6952861952861953,-0.9090909090909092,5.035123753715747,24.062796048179727,0.268753735803945,0.4673333956444527,67500.0,0.1204333333333333,0.0562825186154469,0,1,0,1,0,0,0,0,1,0,1,0.328922055948313,client peu risqué,Cash loans,F,N,N,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,THURSDAY,Self-employed,,,,,100049
100050,108000.0,746280.0,42970.5,675000.0,0.010966,-23548,365243,-5745.0,-4576,0,2,9,0.7661378050275851,0.6848276586890367,0.3333,0.9851,0.1903,0.0,-491.0,1,3.0,2702.0,189.0,-2357.0,5242.425045552677,9396.225567400488,247580.46,742741.38,0.0,0.0,201.0,0.0,0.0,0.0,0.0,3.0,24.0,24.0,-6.0,60725.07,16.0,2.0,16.0,164519.145,164519.145,0.0,-11.8125,10282.4465625,16.0,0.0,0.0,231.0,365243.0,-459.0,365243.0,24.0,12.0,24.0,333598.5,26401.5,166799.25,180000.0,2080.3950000000004,7959.8025,9000.0,5.528975740846452,11.09035421405331,11.074152847873108,-3.0,365722.0,-182405.0,456.0,,inf,0.0,0.0,-15.510574146424323,0.1447178002894356,108000.0,0.397875,0.0575795947901591,0,1,0,0,1,0,0,0,0,0,0,0.1627657986679037,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,,WEDNESDAY,XNA,reg oper spec account,block of flats,Panel,No,100050
100051,202500.0,661702.5,48280.5,598500.0,0.007114,-9827,-758,-4166.0,-2380,1,2,12,0.6315186311742824,0.5108529061800121,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-556.0,1,1.899974435321363,1762.3748818745232,4433.041953437809,-1467.338777104903,5242.425045552677,9396.225567400488,378080.2007892988,1955806.586054564,640650.2566342063,23563.474713451127,55.79549965653476,0.0,0.0341757403478676,0.0,2.0566888432621986,3.4829766481587607,24.0,24.0,0.0,6887.16,18.0,1.0,18.0,123968.88,123968.88,0.0,-6.555555555555555,6887.16,18.0,0.0,0.0,165.0,165.0,-525.0,-525.0,24.0,24.0,24.0,152068.5,0.0,152068.5,152068.5,0.0,6887.16,6887.16,0.0136685339580475,0.0,0.0136685339580475,365243.0,0.0,365768.0,365768.0,-52909.85507246377,-52909.85507246377,11.30764163372859,11.30764163372859,0.0771344255622265,0.3060287667040702,101250.0,0.2384222222222222,0.0729640586215104,1,1,0,1,0,0,0,0,0,1,0,0.7064485938651404,client à risque,Cash loans,M,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,,WEDNESDAY,Business Entity Type 3,,,,,100051
100052,90000.0,180000.0,9000.0,180000.0,0.009334,-7974,-895,-6591.0,-642,1,2,10,0.535542260363498,0.5108529061800121,0.2262819070368362,0.9770653729428284,0.10254666268544,1.0,-462.0,0,1.899974435321363,1762.3748818745232,4433.041953437809,-1467.338777104903,5242.425045552677,9396.225567400488,378080.2007892988,1955806.586054564,640650.2566342063,23563.474713451127,55.79549965653476,0.0,0.0341757403478676,0.0,2.0566888432621986,3.4829766481587607,6.0,6.0,-1.0,17806.725,5.0,2.0,9.0,62647.605,62647.605,0.0,-9.275,7182.7965,10.0,0.0,7398.63,-281.0,-116.0,-431.0,-266.0,12.0,6.0,6.0,51889.5,9436.5,25944.75,30663.0,1940.3099999999995,5334.75,6304.905,7.901258855174181,4.9830210553626975,10.39276938285553,-169.0,32.0,113.0,129.0,24.666666666666668,35.333333333333336,9.06171455479857,12.83325053816857,0.1122397792826686,0.5,30000.0,0.1,0.05,0,0,0,1,0,0,0,0,1,1,0,0.592824976251546,client à risque,Revolving loans,F,N,Y,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,MONDAY,Self-employed,,,,,100052
100053,202500.0,305221.5,17649.0,252000.0,0.0196889999999999,-20373,365243,-7760.0,-1993,0,2,8,0.2476647173356162,0.475849908720221,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-649.0,1,4.0,2893.0,-648.0,-2551.0,5242.425045552677,9396.225567400488,84438.5625,675508.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,24.0,24.0,1.0,99488.34,11.0,2.0,22.0,304142.53500000003,304142.53500000003,0.0,-7.040909090909091,14671.10925,11.0,3.0,89851.635,10.0,71.0,-619.0,-320.0,36.0,18.0,24.0,217908.0,26028.0,108954.0,121968.0,1083.6450000000004,10178.5275,10720.35,6.823883627844702,13.63051063080766,13.639138943248533,365243.0,365269.0,182928.5,365563.0,-55309.637681159424,57.391304347826086,21.06,35.52,-17.927796593530655,0.663452607368747,202500.0,0.0871555555555555,0.057823580580005,0,1,0,0,0,0,0,0,0,0,0,0.3705159604798213,client peu risqué,Cash loans,F,N,Y,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,,MONDAY,XNA,,,,,100053
100054,99000.0,260640.0,26838.0,225000.0,0.022625,-20121,-5332,-9197.0,-3283,1,2,16,0.0892406534424171,0.7281412993111438,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-1247.0,1,2.0,1483.0,-772.0,-1114.0,0.0,0.0,52346.25,104692.5,0.0,0.0,58.0,0.0,0.0,0.0,1.0,1.0,12.0,12.0,9.0,10349.91,12.0,1.0,46.0,395041.995,381876.255,0.0,-7.329365079365079,8602.868839285715,10.0,33.0,82.03499999999985,-885.0,15.0,-1215.0,-255.0,46.0,11.5,12.0,349636.5,25650.0,87409.125,95310.0,3767.04,8604.6525,10349.91,6.230603159150392,9.289825466126668,9.29815861143856,365243.0,365161.0,91629.25,365498.0,-33819.60437710438,-2.121212121212121,-5.000546448087432,0.0,0.2649967695442572,0.3798342541436464,49500.0,0.2710909090909091,0.1029696132596685,0,1,0,1,0,1,0,0,0,0,0,0.2260981864002865,client peu risqué,Cash loans,F,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,WEDNESDAY,Business Entity Type 3,,,,,100054
100055,130500.0,1350000.0,37255.5,1350000.0,0.020713,-19727,-4411,-6225.0,-3199,1,3,10,0.5891866296961207,0.4668640059537032,0.2262819070368362,0.9770653729428284,0.10254666268544,0.0,-784.0,1,0.0,2202.0,746.0,-806.0,0.0,0.0,403818.8592857143,2826732.015,1244438.055,0.0,0.0,1.0,0.0,0.0,4.0,3.0,12.0,12.0,-6.0,39848.4,12.0,2.0,13.0,173616.21,173616.21,0.0,-16.5,25497.85875,11.0,8.0,39.32999999999993,-423.0,-172.0,-753.0,-322.0,18.0,9.0,12.0,147951.0,69579.0,73975.5,108765.0,4227.615,9036.7875,11150.595,327.41378041300345,633.4792884890614,644.1534246575342,-320.0,333.0,168.5,335.0,48.57575757575758,98.66666666666669,2.392696928415433,5.283520735098537,0.2236021696152481,0.0966666666666666,65250.0,0.2854827586206896,0.0275966666666666,0,1,0,0,0,1,0,0,0,0,0,0.2640475747262228,client peu risqué,Cash loans,F,N,N,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,Managers,THURSDAY,Government,,,,,100055
100056,360000.0,1506816.0,49927.5,1350000.0,0.010006,-18264,-9523,-5504.0,-1797,0,2,10,0.5239340474953537,0.5108529061800121,0.2262819070368362,0.9770653729428284,0.10254666268544,1.0,-1498.0,1,1.899974435321363,1762.3748818745232,4433.041953437809,-1467.338777104903,5242.425045552677,9396.225567400488,378080.2007892988,1955806.586054564,640650.2566342063,23563.474713451127,55.79549965653476,0.0,0.0341757403478676,0.0,2.0566888432621986,3.4829766481587607,54.0,54.0,16.0,168149.79,101.0,3.0,71.0,2103786.45,1656709.965,0.0,-3.745817245817246,26506.516720077223,71.0,62.0,163831.905,-2320.0,-546.0,-2792.0,-2136.0,88.0,29.33333333333333,54.0,849991.5,363613.5,283330.5,506038.5,8176.3200000000015,17561.715,21678.705,22.114742965921124,25.85444139070524,36.29818413507486,-543.0,1464.0,686.6666666666666,1593.0,34.349345243520794,52.22222222222222,6.815925925925925,24.947777777777777,0.5214082347787998,0.238914373088685,180000.0,0.1386875,0.033134437117737,1,1,1,1,0,1,0,1,0,1,0,0.6345886478935056,client à risque,Cash loans,M,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,Laborers,THURSDAY,Transport: type 2,,,,,100056
100058,54000.0,135000.0,6750.0,135000.0,0.0145199999999999,-12406,-1176,-1149.0,-2576,0,2,9,0.4508497225560816,0.4794489811780563,0.4083,0.998,0.0403,0.0,0.0,1,0.0,2536.0,31087.0,-758.0,5242.425045552677,9396.225567400488,202500.0,810000.0,258597.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,20.439607647594173,20.493787986038225,11.257302150660742,131227.18849467245,16.430951340174712,2.113729245158649,26.23624793892284,601703.0453568073,609388.8212177287,0.0585078496159776,-12.58640979255095,23844.26892052324,21.31961020169796,28.39051544388819,97400.55161814892,962.0319137880866,50880.33330908537,-890.721906998656,29217.842464424768,40.76897230189411,13.974479779251752,20.51630848955952,537200.0709874948,231923.13135771223,176269.00168920684,317563.7012241237,12296.11928201759,13846.7035652577,20853.43316404761,inf,inf,inf,163745.13730237907,128300.75381039476,68877.70237079935,150633.89530767206,,inf,1.2130862287886408,8.331545471197765,0.094792842173142,0.4,27000.0,0.125,0.05,0,0,0,0,1,1,0,0,0,0,0,0.3123399847071701,client peu risqué,Revolving loans,F,N,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,Core staff,THURSDAY,School,,block of flats,Panel,No,100058
100059,540000.0,675000.0,34596.0,675000.0,0.026392,-18632,-6977,-3904.0,-1937,0,2,10,0.7133545848531052,0.3092753558842053,0.4583,0.9811,0.5149,0.0,-1285.0,1,3.0,1343.0,638.0,-642.0,8543.97,17087.94,431493.84,2157469.2,980784.0,0.0,65.0,1.0,0.0,0.0,1.0,4.0,48.0,48.0,0.0,416819.61,9.0,2.0,19.0,1308560.94,1308560.94,0.0,-12.344444444444443,73189.91750000001,11.0,18.0,371603.745,-2657.0,365243.0,-2777.0,365243.0,83.0,13.833333333333334,48.0,1239259.5,405369.0,206543.25,450000.0,64065.375,21841.32,68565.375,86.92122493847545,215.0293833426318,215.0212855637513,-51.0,365642.0,-60824.5,245.0,,inf,-3.3344902313947338,0.0,0.3744632889652211,0.8,180000.0,0.0640666666666666,0.0512533333333333,1,1,1,0,1,1,0,0,0,0,0,0.2038004133071929,client peu risqué,Cash loans,M,Y,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,Managers,TUESDAY,Services,,block of flats,Panel,No,100059
